Precision,Recall
1.0,0.49635036496350365
1.0,0.4927007299270073
1.0,0.48905109489051096
1.0,0.4854014598540146
1.0,0.48175182481751827
1.0,0.4781021897810219
1.0,0.4744525547445255
1.0,0.4708029197080292
1.0,0.46715328467153283
1.0,0.4635036496350365
1.0,0.45985401459854014
1.0,0.4562043795620438
1.0,0.45255474452554745
1.0,0.4489051094890511
1.0,0.44525547445255476
1.0,0.4416058394160584
1.0,0.43795620437956206
1.0,0.4343065693430657
1.0,0.4306569343065693
1.0,0.42700729927007297
1.0,0.4233576642335766
1.0,0.4197080291970803
1.0,0.41605839416058393
1.0,0.4124087591240876
1.0,0.40875912408759124
1.0,0.4051094890510949
1.0,0.40145985401459855
1.0,0.3978102189781022
1.0,0.39416058394160586
1.0,0.3905109489051095
1.0,0.38686131386861317
1.0,0.38321167883211676
1.0,0.3795620437956204
1.0,0.3759124087591241
1.0,0.3722627737226277
1.0,0.3686131386861314
1.0,0.36496350364963503
1.0,0.3613138686131387
1.0,0.35766423357664234
1.0,0.354014598540146
1.0,0.3467153284671533
1.0,0.34306569343065696
